"","stop_id","Main_Street_or_Station","Cross_Street","Stop_Lat","Stop_Lon","Routes_Final","Direction_Final"
"4863","213271","DEFOORS FERRY RD","CORONET WAY",33.820248,-84.449011,"37","SB/WB"
"4864","213272","MOUNTAIN IND BLVD","HIRSCH DR",33.836841,-84.200789,"121","SB/WB"
"4865","213273","DELOWE DR SW","ALISON CT",33.701307,-84.457286,"81, 162","NB/EB, SB/WB"
"4866","213274","E WASHINGTON AVE","RN MARTIN ST",33.675619,-84.437498,"192","SB/WB"
"4867","213275","E WASHINGTON AVE","RN MARTIN ST",33.675645,-84.437922,"192","NB/EB"
"4868","213276","E WASHINGTON AVE","HARRIS ST",33.675746,-84.435696,"192","SB/WB"
"4869","213277","E WASHINGTON AVE","HARRIS ST",33.675844,-84.435544,"192","NB/EB"
"4870","213278","E WASHINGTON AVE","RANDALL ST",33.675739,-84.4336,"192","SB/WB"
"4871","213279","CALHOUN AVE","BAYARD ST",33.673386,-84.431511,"192","SB/WB"
"4872","213280","CALHOUN AVE","BAYARD ST",33.673494,-84.43175,"192","NB/EB"
"4873","213281","CALHOUN AVE","NORMAN BERRY DR",33.672612,-84.426526,"192","SB/WB"
"4874","213282","HOLCOMB BRIDGE RD","OLD ALABAMA RD",34.019914,-84.31689,"142","NB/EB"
"4875","213283","HOLCOMB BRIDGE RD","FOUTS RD",34.003383,-84.294153,"142","NB/EB"
"4876","213285","SPALDING DR","7736",33.967612,-84.260308,"142, 142","SB/WB, NB/EB"
"4877","213286","HOLCOMB BRIDGE RD","BARNWELL RD",33.985702,-84.269812,"142","SB/WB"
"4878","213287","HOLCOMB BRIDGE RD","FOUTS RD",34.003347,-84.292571,"142","SB/WB"
"4879","213288","HOLCOMB BRIDGE RD","OLD ALABAMA RD",34.020084,-84.31701,"142","SB/WB"
"4880","213291","AUSTIN DR","COREY BLVD",33.743195,-84.23408,"24","NB/EB"
"4881","213293","BUTTON GWINNETT DR","4550",33.904151,-84.240254,"124, 124","NB/EB, SB/WB"
"4882","213294","AUSTIN DR","COREY BLVD",33.743159,-84.23421,"24","SB/WB"
"4883","213296","HOLCOMB BRIDGE RD","MARKET BLVD",34.020552,-84.319853,"142","NB/EB"
"4884","213297","HOLCOMB BRIDGE RD","HOLCOMB WOODS PKWY",34.017525,-84.31196,"142","NB/EB"
"4885","213298","HOLCOMB BRIDGE RD","MARTINS LANDING DR",34.014867,-84.308655,"142","NB/EB"
"4886","213299","HOLCOMB BRIGE RD","EVES RD",34.005084,-84.297522,"142","NB/EB"
"4887","213300","HOLCOMB BRIDGE RD","CHAMPIONS GREEN PKWY",33.999899,-84.284306,"142","NB/EB"
"4888","213301","HOLCOMB BRIDGE RD","2720",33.993903,-84.281049,"142","NB/EB"
"4889","213302","HOLCOMB BRIDGE RD","STEEPLE CHASE DR (SOUTH)",33.990966,-84.27719,"142","NB/EB"
"4890","213303","HOLCOMB BRIDGE RD","S HOLCOMB BRIDGE WAY (NORTH)",33.988289,-84.273212,"142","NB/EB"
"4891","213304","HOLCOMB BRIDGE RD","SPALDING DR",33.968497,-84.258639,"142","NB/EB"
"4892","213305","RIVER EXCHANGE DR","3175",33.967954,-84.263654,"142","SB/WB"
"4893","213306","RIVER EXCHANGE DR","HOLCOMB BRIDGE RD",33.970252,-84.261559,"142","SB/WB"
"4894","213307","HOLCOMB BRIDGE RD","NESBIT FERRY RD",33.988253,-84.272972,"142","SB/WB"
"4895","213308","HOLCOMB BRIDGE RD","STEEPLE CHASE DR (SOUTH)",33.991163,-84.277277,"142","SB/WB"
"4896","213309","HOLCOMB BRIDGE RD","2701",33.994306,-84.28119,"142","SB/WB"
"4897","213310","HOLCOMB BRIDGE RD","CHAMPIONS GREEN PKWY",33.999523,-84.283837,"142","SB/WB"
"4898","213311","HOLCOMB BRIDGE RD","EVES RD",34.005424,-84.297522,"142","SB/WB"
"4899","213312","HOLCOMB BRIDGE RD","TERRAMOUNT DR",34.014688,-84.308154,"142","SB/WB"
"4900","213313","HOLCOMB BRIDGE RD","HOLCOMB WOODS PKWY",34.018554,-84.3134,"142","SB/WB"
"4901","213314","HOLCOMB BRIDGE RD","MARKET BLVD",34.020684,-84.319238,"142","SB/WB"
"4902","213315","CUSTER AVE SE","KNOB HILL CT",33.716319,-84.354975,"9","NB/EB"
"4903","213316","PEACHTREE ST SW","MARTIN L KING JR DR",33.751957,-84.392124,"3, 40","NB/EB, NB/EB"
"4904","213317","PEACHTREE ST SW","MITCHELL ST SW",33.750792,-84.39321,"40","SB/WB"
"4905","213318","PEACHTREE ST SW","TRINITY AVE SW",33.7497,-84.394057,"40","SB/WB"
"4906","213319","PEACHTREE ST SW","TRINITY AVE SW",33.749637,-84.393959,"40","NB/EB"
"4907","213320","PEACHTREE ST SW","BROTHERTON TRANSPORTATION MALL",33.74764,-84.395783,"40","SB/WB"
"4908","213321","PEACHTREE ST SW","BROTHERTON TRANSPORTATION MALL",33.747604,-84.395609,"40","NB/EB"
"4909","213324","MCDONOUGH BLVD SE","GAULT ST SE",33.713906,-84.372272,"49","NB/EB"
"4910","213325","MCDONOUGH BLVD SE","ERIC ST SE",33.715363,-84.375739,"49","NB/EB"
"4911","213326","HILL ST SE","NOLAN ST SE",33.718987,-84.378675,"49","NB/EB"
"4912","213327","HILL ST SE","ENGLEWOOD AVE SE",33.721995,-84.378569,"49","NB/EB"
"4913","213328","CUSTER AVE SE","KNOB HILL CT SE",33.716624,-84.355246,"9","SB/WB"
"4914","213329","TURNER RD SE","KIPLING ST SE",33.703313,-84.354937,"4","SB/WB"
"4915","213330","TURNER RD SE","ISA DR SE",33.700654,-84.354947,"4","SB/WB"
"4916","213331","AUSTIN DR","REDWING CIR",33.750589,-84.233908,"24","NB/EB"
"4917","213332","AUSTIN DR","TOWERS WAY",33.74682,-84.234087,"24","SB/WB"
"4918","213333","AUSTIN DR","AUSTIN MEADOWS DR",33.74708,-84.234021,"24","NB/EB"
"4919","213334","AUSTIN DR","W AUSTIN RD",33.738254,-84.23426,"24","NB/EB"
"4920","213335","HARGIS ST SE","FORREST PARK RD SE",33.687377,-84.360308,"4","NB/EB"
"4921","213336","AUSTIN DR","GLENWOOD RD",33.737565,-84.234315,"24","SB/WB"
"4922","213337","MALL PKWY","TURNER HILL RD",33.691538,-84.089226,"111","SB/WB"
"4923","213338","MALL PKWY","TURNER HILL RD",33.691641,-84.08782,"111","NB/EB"
"4924","213339","MALL PKWY","8424",33.694461,-84.083398,"111","SB/WB"
"4925","213340","MALL PKWY","8424",33.69396,-84.08375,"111","NB/EB"
"4926","213341","STONECREST PKWY E","TURNER HILL RD",33.69714,-84.087282,"111","SB/WB"
"4927","213342","STONECREST PKWY","TURNER HILL RD",33.696984,-84.086989,"111","NB/EB"
"4928","213343","LAKEWOOD AVE","MCDONOUGH BLVD",33.717768,-84.381869,"155","SB/WB"
"4929","213344","MELDON AVE","PRYOR RD",33.712123,-84.393339,"42","SB/WB"
"4930","213345","MELDON AVE","TROUP ST",33.711507,-84.390231,"42","NB/EB"
"4931","213346","TROUP ST","MELDON AVE",33.711552,-84.390144,"42","SB/WB"
"4932","213347","MOURY AVE","MIDDLETON ST",33.712904,-84.389776,"42","NB/EB"
"4933","213348","MOURY AVE","THIRKELD",33.714407,-84.391407,"42","NB/EB"
"4934","213349","RALPH DAVID ABERNATHY BLVD","COOPER ST",33.736925,-84.396785,"49, 832","NB/EB, SB/WB"
"4935","213350","RALPH DAVID ABERNATHY BLVD","FORMWALT ST",33.736836,-84.395535,"42, 49, 832","NB/EB, SB/WB, NB/EB"
"4936","213351","COVINGTON HWY","SWIFT ST",33.70235,-84.094218,"111, 115","SB/WB, SB/WB"
"4937","213352","COVINGTON HWY","8034",33.702225,-84.093317,"111, 115","NB/EB, NB/EB"
"4938","213353","COVINGTON HWY","CAGLE ST",33.703284,-84.103896,"111, 115","NB/EB, NB/EB"
"4939","213354","COVINGTON HWY","CAGLE ST",33.703473,-84.104506,"111, 115","SB/WB, SB/WB"
"4940","213355","CENTRA VILLA DR","W CEDAR LN",33.713297,-84.454068,"81","SB/WB"
"4941","213358","CENTRA VILLA DR SW","CAMPBELLTON RD SW",33.707352,-84.455677,"81","SB/WB"
"4942","213359","LAVISTA RD","NORTHLAKE PKWY",33.846645,-84.245094,"126","NB/EB"
"4943","213360","ALABAMA ST","BROAD ST (FIVE POINTS STATION)",33.753479,-84.391745,"186, 186","NB/EB, SB/WB"
"4944","213361","CENTRA VILLA DR","HONEYSUCKLE LN",33.711309,-84.454717,"81","SB/WB"
"4945","213362","LAWRENCEVILLE HWY","2712",33.824627,-84.259251,"75","SB/WB"
"4946","213363","NORTH AVE","JETAL PL",33.768442,-84.449049,"853","NB/EB"
"4947","213364","BOULDERCREST DR","PIPER CIR",33.725704,-84.332733,"32","SB/WB"
"4948","213366","HUGH HOWELL RD","4647",33.848957,-84.198833,"121","NB/EB"
"4949","213367","COVINGTON HWY","LENOX AVE",33.732466,-84.198195,"111, 115","NB/EB, SB/WB"
"4950","213369","CHAPPELL RD","JOSEPH E BOONE BLVD",33.763876,-84.432657,"853","SB/WB"
"4951","213370","CHAPPELL RD","JOSEPH E BOONE BLVD",33.763652,-84.432928,"853","NB/EB"
"4952","213371","CHAPPELL RD","MAYSON TURNER RD",33.765899,-84.432246,"853","SB/WB"
"4953","213372","COVINGTON HWY","GLENHAVEN CIR",33.733772,-84.211158,"111, 115","NB/EB, SB/WB"
"4954","213373","SHANNON PKWY","LANCASTER LN",33.570761,-84.539411,"181","SB/WB"
"4955","213374","SHANNON PKWY","LANCASTER LN",33.570364,-84.539278,"181","NB/EB"
"4956","213375","MALDO DR NW","ARGYLE DR NW",33.800096,-84.482265,"58","NB/EB"
"4957","213376","COVINGTON HWY","KLONDIKE RD",33.703874,-84.108099,"111, 115","NB/EB, NB/EB"
"4958","213377","COVINGTON HWY","AMANDA DR",33.704576,-84.110412,"115","SB/WB"
"4959","213378","COVINGTON HWY","REDWING CIR",33.755497,-84.236759,"115","SB/WB"
"4960","213379","FAIRBURN RD","1075",33.725214,-84.510972,"165","NB/EB"
"4961","213380","FOREST PKWY","GA-85",33.61621,-84.401803,"195","SB/WB"
"4962","213381","DERRICK INDUSTRIAL PKWY","DERRICK INDUSTRIAL DR",33.626026,-84.578584,"82, 82","NB/EB, SB/WB"
"4963","213382","WELCOME ALL RD","4365",33.635422,-84.529558,"82","SB/WB"
"4964","213383","WELCOME ALL RD","4365",33.635405,-84.529414,"82","NB/EB"
"4965","213386","14TH ST NW","HOWELL MILL RD NW",33.78585,-84.411349,"14","SB/WB"
"4966","213387","14TH ST NW","HOWELL MILL RD NW",33.786069,-84.409045,"14","NB/EB"
"4967","213388","JOSEPH E LOWERY BLVD NW","W MARIETTA ST NW",33.782343,-84.417253,"1","NB/EB"
"4968","213389","W MARIETTA ST NW","JOSEPH E LOWERY BLVD NW",33.783371,-84.417833,"1, 26","SB/WB, NB/EB"
"4969","213390","CENTRE PKWY","1500",33.652179,-84.51328,"66","NB/EB"
"4970","213391","CENTRE PKWY","1100",33.65326,-84.51363,"66","NB/EB"
"4971","213392","JOSEPH E LOWERY BLVD","841",33.779969,-84.417278,"1","NB/EB"
"4972","213393","JOSEPH E LOWERY BLVD","841",33.779559,-84.417391,"1","SB/WB"
"4973","213396","FOX ST","JOSEPH E LOWERY BLVD",33.772213,-84.417281,"50","SB/WB"
"4974","213397","FOX ST","PAINES AVE",33.772231,-84.414033,"50","SB/WB"
"4975","213398","NORTHSIDE DR","TRAVIS ST",33.772842,-84.40895,"50","NB/EB"
"4976","213399","HARWELL RD","DONALD L HOLLOWELL PKWY",33.785279,-84.491534,"853","NB/EB"
"4977","213400","HARWELL RD","SKIPPER DR",33.782504,-84.492857,"853","SB/WB"
"4978","213401","LUCKIE ST","HUNNICUTT ST",33.766544,-84.396083,"51","NB/EB"
"4979","213402","LUCKIE ST","HUNNICUTT ST",33.766705,-84.396159,"51","SB/WB"
"4980","213403","LUCKIE ST","MILLS ST",33.765085,-84.396093,"51","NB/EB"
"4981","213404","LUCKIE ST","IVAN ALLEN JR BLVD",33.764826,-84.396179,"51","SB/WB"
"4982","213406","MITCHELL ST","TED TURNER DR",33.752357,-84.395701,"3","NB/EB"
"4983","213407","14TH ST","NORTHSIDE DR",33.786175,-84.407521,"14","NB/EB"
"4984","213408","W MARIETTA ST","800",33.78004,-84.414517,"26","NB/EB"
"4985","213409","PERRY BLVD","MOORE ST",33.804931,-84.467274,"26","SB/WB"
"4986","213410","PERRY BLVD","MOORE ST",33.804859,-84.467252,"26","NB/EB"
"4987","213411","PEYTON RD","JAMES JACKSON PKWY",33.807982,-84.474949,"26","NB/EB"
"4988","213414","PEYTON PL","PEYTON RD",33.74864,-84.473933,"867, 867","SB/WB, NB/EB"
"4989","213415","MOREHOUSE DR","CROECUS AVE",33.761167,-84.455289,"867","NB/EB"
"4990","213416","MOREHOUSE DR","2007",33.761168,-84.453227,"867","NB/EB"
"4991","213417","W MARIETTA ST","8TH ST",33.779754,-84.411766,"26","SB/WB"
"4992","213418","W MARIETTA ST","BRADY AVE",33.779786,-84.412298,"26","NB/EB"
"4993","213419","W MARIETTA ST","887",33.782012,-84.416583,"26","SB/WB"
"4994","213420","W MARIETTA ST","887",33.781715,-84.416523,"26","NB/EB"
"4995","213421","MARIETTA BLVD","HUFF RD",33.789237,-84.428482,"1","NB/EB"
"4996","213422","CLOVIS CT","CROFT PL",33.775157,-84.508444,"850","NB/EB"
"4997","213423","BROWNTOWN RD","REY ST",33.803631,-84.482349,"58, 153","SB/WB, NB/EB"
"4998","213424","BROWNTOWN RD","BOLTON RD",33.804337,-84.48297,"58","NB/EB"
"4999","213425","BROWNTOWN RD","MALDO RD",33.802219,-84.480801,"58","NB/EB"
"5000","213426","BROWNTOWN RD","MALDO RD",33.802031,-84.480714,"58, 153","SB/WB, NB/EB"
"5001","213427","BROWNTOWN RD","JAMES JACKSON PKWY",33.80202,-84.475786,"58, 153","SB/WB, NB/EB"
"5002","213428","ARGYLE DR","CARDO DR",33.799293,-84.480099,"58","NB/EB"
"5003","213429","BRIDGEPORT DR","MARCO DR",33.798768,-84.477705,"58","NB/EB"
"5004","213430","MARCO DR","1659",33.800447,-84.476478,"58","NB/EB"
"5005","213431","COLLIER DR","LINKWOOD RD",33.762983,-84.484572,"850","NB/EB"
"5006","213432","FAIRBURN RD","COLLIER DR",33.769038,-84.500101,"850","SB/WB"
"5007","213433","COLLIER DR","FAIRBURN RD",33.768922,-84.500133,"850","SB/WB"
"5008","213434","COLLIER DR","FEDORA WAY",33.76867,-84.506732,"850","NB/EB"
"5009","213435","COLLIER DR","CAMROSE WAY",33.768278,-84.505536,"850","SB/WB"
"5010","213436","COLLIER DR","BOLTON RD",33.769482,-84.508615,"850","NB/EB"
"5011","213437","FAIRBURN RD","BOLTON RD",33.778598,-84.500122,"850","NB/EB"
"5012","213438","N COMMERCE DR","WASHINGTON RD",33.632712,-84.493678,"84","SB/WB"
"5013","213439","CENTRE PKWY","3000",33.651549,-84.511179,"66","NB/EB"
"5014","213440","FAIRBURN RD","FAIRBURN PL",33.771876,-84.500063,"850","NB/EB"
"5015","213441","FAIRBURN RD","574",33.770846,-84.500203,"850","SB/WB"
"5016","213442","N COMMERCE DR","WASHINGTON RD",33.632599,-84.493815,"84","NB/EB"
"5017","213443","N COMMERCE DR","4909",33.634268,-84.498865,"84","SB/WB"
"5018","213444","N COMMERCE DR","4909",33.634223,-84.499003,"84","NB/EB"
"5019","213445","N COMMERCE DR","4800",33.637458,-84.4992,"84","SB/WB"
"5020","213446","N COMMERCE DR","4800",33.637185,-84.49942,"84","NB/EB"
"5021","213447","N COMMERCE DR","4200",33.641769,-84.500388,"84","SB/WB"
"5022","213448","N COMMERCE DR","LOGISTICS WAY",33.642368,-84.502323,"84","NB/EB"
"5023","213449","N COMMERCE DR","4100",33.646221,-84.503075,"84","SB/WB"
"5024","213450","N COMMERCE DR","4100",33.646133,-84.503322,"84","NB/EB"
"5025","213451","N COMMERCE DR","3900",33.648438,-84.503072,"84","SB/WB"
"5026","213452","N COMMERCE DR","3909",33.648787,-84.503323,"84","NB/EB"
"5027","213453","N COMMERCE DR","CENTRE PKWY",33.652022,-84.502907,"84","SB/WB"
"5028","213454","14TH ST","SPRING ST",33.786562,-84.389402,"14","NB/EB"
"5029","213455","N COMMERCE DR","SHELBY LN",33.655913,-84.50394,"84","SB/WB"
"5030","213456","SPRING ST","12TH ST",33.784289,-84.389248,"14","NB/EB"
"5031","213457","W PEACHTREE ST","12TH ST",33.784191,-84.387736,"14","SB/WB"
"5032","213458","14TH ST","W PEACHTREE ST",33.786706,-84.38838,"14","SB/WB"
"5033","213459","14TH ST","FOWLER ST",33.786685,-84.393165,"14","SB/WB"
"5034","213460","14TH ST","ATLANTIC DR",33.786208,-84.397537,"14","SB/WB"
"5035","213461","14TH ST","ATLANTIC DR",33.786137,-84.397808,"14","NB/EB"
"5036","213462","14TH ST","FOWLER ST",33.786497,-84.393361,"14","NB/EB"
"5037","213465","ATLANTA S PKWY","FOREST PKWY",33.617065,-84.413236,"191","NB/EB"
"5038","213466","ATLANTA S PKWY","FOREST PKWY",33.616563,-84.413343,"191","SB/WB"
"5039","213467","ATLANTA S PKWY","760",33.61459,-84.410992,"191","SB/WB"
"5040","213468","ATLANTA S PKWY","775",33.614841,-84.411049,"191","NB/EB"
"5041","213469","ATLANTA S PKWY","650",33.612393,-84.409366,"191","SB/WB"
"5042","213470","ATLANTA S PKWY","600",33.611788,-84.40866,"191","NB/EB"
"5043","213471","ATLANTA S PKWY","GA-85",33.612484,-84.403218,"191","SB/WB"
"5044","213472","ATLANTA S PKWY","GA-85",33.612594,-84.403598,"191","NB/EB"
"5045","213474","MITCHELL ST","MANGUM ST",33.753787,-84.399148,"3","NB/EB"
"5046","213475","WASHINGTON RD","ABBEY RD",33.664753,-84.467253,"181","NB/EB"
"5047","213476","WASHINGTON RD","W RUGBY AVE",33.663733,-84.468396,"181","NB/EB"
"5048","213477","WASHINGTON RD","HERSCHEL RD",33.662073,-84.471453,"181","NB/EB"
"5049","213478","WASHINGTON RD","CHARLES DR",33.660233,-84.476065,"181","NB/EB"
"5050","213479","FLAT SHOALS RD","FELDWOOD RD",33.585942,-84.515778,"181","NB/EB"
"5051","213480","FLAT SHOALS RD","SHENFIELD LN",33.587017,-84.519583,"181","NB/EB"
"5052","213481","FLAT SHOALS RD","MALLORY RD",33.586667,-84.525089,"181","SB/WB"
"5053","213482","FLAT SHOALS RD","4300 (OP)",33.586753,-84.527803,"181","SB/WB"
"5054","213483","FLAT SHOALS RD","4300",33.586628,-84.528464,"181","NB/EB"
"5055","213484","FLAT SHOALS RD","OAKLEY RD",33.586561,-84.531436,"181","SB/WB"
"5056","213485","FLAT SHOALS RD","OAKLEY RD",33.586447,-84.531486,"181","NB/EB"
"5057","213486","FLAT SHOALS RD","MALLORY RD",33.586619,-84.524753,"181","NB/EB"
"5058","213487","FLAT SHOALS RD","4483",33.585753,-84.535167,"181","SB/WB"
"5059","213488","FLAT SHOALS RD","4483",33.58565,-84.534989,"181","NB/EB"
"5060","213489","FLAT SHOALS RD","BALLYE SHANNON PIKE",33.584997,-84.537525,"181","SB/WB"
"5061","213490","FLAT SHOALS RD","ABERCORN ST",33.584886,-84.537483,"181","NB/EB"
"5062","213491","OAKLEY RD","6295",33.584372,-84.531792,"181","SB/WB"
"5063","213492","OAKLEY RD","6300",33.584358,-84.531564,"181","NB/EB"
"5064","213493","OAKLEY RD","OAKLEY COMMONS BLVD",33.581889,-84.530497,"181","SB/WB"
"5065","213494","OAKLEY RD","CREST WAY",33.582022,-84.530392,"181","NB/EB"
"5066","213495","OAKLEY RD","SHANNON BLVD",33.579569,-84.530586,"181","SB/WB"
"5067","213496","OAKLEY RD","SHANNON BLVD",33.580214,-84.530436,"181","NB/EB"
"5068","213497","OAKLEY RD","MALL BLVD",33.574847,-84.530361,"181","SB/WB"
"5069","213498","MALL BLVD","OAKLEY RD",33.57455,-84.531389,"181","NB/EB"
"5070","213499","RESURRECTION WAY","LONDONDERRY WAY",33.574683,-84.5369,"181","SB/WB"
"5071","213500","WASHINGTON RD","ABBEY RD",33.664772,-84.467333,"181","SB/WB"
"5072","213501","CHAPPELL RD","WEST AVE",33.766078,-84.432355,"853","NB/EB"
"5073","213502","NORTH AVE","WOODLAWN AVE",33.767954,-84.43625,"853","NB/EB"
"5074","213503","RESURRECTION WAY","LONDONDERRY WAY",33.574525,-84.537792,"181","NB/EB"
"5075","213504","FLAT SHOALS RD","DODSON RD",33.5844,-84.539767,"181","SB/WB"
"5076","213505","SHANNON PKWY","FLAT SHOALS RD",33.584192,-84.539994,"181","NB/EB"
"5077","213506","SHANNON PKWY","PORTSMOUTH DR",33.581794,-84.540328,"181","SB/WB"
"5078","213507","SHANNON PKWY","PORTSMOUTH DR",33.581556,-84.540139,"181","NB/EB"
"5079","213508","SHANNON PKWY","SHANNON BLVD",33.579349,-84.540354,"181","SB/WB"
"5080","213509","SHANNON PKWY","SHANNON BLVD",33.57915,-84.540123,"181","NB/EB"
"5081","213510","SHANNON PKWY","RESURRECTION WAY",33.57314,-84.539421,"181","SB/WB"
"5082","213511","SHANNON PKWY","RESURRECTION WAY",33.5729,-84.539292,"181","NB/EB"
"5083","213512","STONECREST SQ","7846",33.700677,-84.100918,"86, 111, 115, 116","SB/WB, SB/WB, SB/WB, SB/WB"
"5084","213513","S FULTON PKWY","HUNTER RD",33.619573,-84.545771,"82","NB/EB"
"5085","213514","S FULTON PKWY","MASON RD",33.619832,-84.54587,"82","SB/WB"
"5086","213515","S FULTON PKWY","MAJESTIC PL",33.619579,-84.533085,"82","SB/WB"
"5087","213516","S FULTON PKWY","MAJESTIC PL",33.619354,-84.533605,"82","NB/EB"
"5088","213517","JOSEPH E LOWERY BLVD","CUNNINGHAM PL",33.743024,-84.417606,"1","SB/WB"
"5089","213518","JOSEPH E LOWERY BLVD","CUNNINGHAM PL",33.743427,-84.417498,"1","NB/EB"
"5090","213519","BOLTON RD","ADKINS RD",33.772186,-84.507687,"850","NB/EB"
"5091","213520","COVINGTON HWY","WESLEY CHAPEL RD",33.734234,-84.213125,"111, 115","SB/WB, NB/EB"
"5092","213521","S FULTON PKWY","STONEWALL TELL RD",33.618953,-84.560551,"82","SB/WB"
"5093","213522","S FULTON PKWY","STONEWALL TELL RD",33.618562,-84.559019,"82","NB/EB"
"5094","213523","UPS DISTRIBUTION CENTER",NA,33.788347,-84.504233,"50, 50","NB/EB, SB/WB"
"5095","213524","DERRICK INDUSTRIAL PKWY","4505",33.628156,-84.582647,"82","NB/EB"
"5096","213525","ANVILBLOCK RD","BOULDERCREST RD",33.630735,-84.283684,"32, 195","SB/WB, NB/EB"
"5097","213526","BOAT ROCK BLVD","FULTON IND BLVD",33.726029,-84.585031,"73","NB/EB"
"5098","213527","PIERCE DR","PEACHTREE RD",33.890407,-84.302463,"103","SB/WB"
"5099","213528","BROWNTOWN RD","2765",33.801439,-84.478506,"58, 153","SB/WB, NB/EB"
"5100","213529","LOVEJOY RD","SUMMER CREEK DR",33.442696,-84.344367,"800","NB/EB"
"5101","213530","MCDONOUGH RD","JAMES MADISON DR",33.448249,-84.33133,"800","NB/EB"
"5102","213531","PRYOR RD","UNIVERSITY AVE",33.722972,-84.393294,"42, 55, 155","NB/EB, NB/EB, SB/WB"
"5103","213532","N DRUID HILLS RD","3146",33.812687,-84.304161,"8","SB/WB"
"5104","213533","14TH ST","BARNES ST",33.78647,-84.394851,"14","SB/WB"
"5105","213535","ARMOUR DR","340",33.812865,-84.376618,"809, 809","NB/EB, SB/WB"
"5106","213536","CLAYTON DR NE","ARMOUR DR NE",33.80698,-84.385611,"809, 809","NB/EB, SB/WB"
"5107","213537","OTTLEY DR","255",33.811252,-84.378741,"809, 809","NB/EB, SB/WB"
"5108","213539","CUSTER AVE","CUSTER WAY SE",33.715801,-84.352932,"9","SB/WB"
"5109","213540","14TH ST","BARNES ST",33.786407,-84.394731,"14","NB/EB"
"5110","213541","PANTHERSVILLE RD","RIVER RD",33.67365,-84.277601,"15","SB/WB"
"5111","213542","RIVER RD","RIVER LAKE SHORE",33.674485,-84.283726,"15","SB/WB"
"5112","213543","RIVER RD","DEER SPRING DR",33.67591,-84.29123,"15","SB/WB"
"5113","213544","RIVER RD","2330",33.675286,-84.296252,"15","SB/WB"
"5114","213545","RIVER RD","TELSTAR DR",33.674025,-84.304459,"15","SB/WB"
"5115","213546","RIVER RD","BOULDERCREST RD",33.675484,-84.307412,"15","SB/WB"
"5116","213547","BOULDERCREST RD","CLARK ST",33.660659,-84.302909,"15, 32","SB/WB, SB/WB"
"5117","213548","BOULDERCREST RD","CEDAR VALLEY LN",33.660533,-84.299576,"32","NB/EB"
"5118","213549","BOULDERCREST RD","CEDAR VALLEY LN",33.66047,-84.299739,"15, 32","SB/WB, SB/WB"
"5119","213550","BOULDERCREST RD","LOVELESS DR",33.659448,-84.293354,"15, 32","SB/WB, SB/WB"
"5120","213551","BOULDERCREST RD","LOVELESS DR",33.659502,-84.293192,"32","NB/EB"
"5121","213552","BOULDERCREST RD","BOULDERCREST PARK RD",33.658794,-84.289728,"15, 32","SB/WB, SB/WB"
"5122","213553","BOULDERCREST RD","BOULDERCREST PARK DR",33.658838,-84.289565,"32","NB/EB"
"5123","213554","BOULDERCREST RD","PANTHERSVILLE RD",33.658372,-84.287307,"32","NB/EB"
"5124","213555","ANVILBLOCK RD","3199",33.632377,-84.286317,"32","NB/EB"
"5125","213556","BOULEVARD SE","HAMILTON AVE",33.726618,-84.368465,"9","NB/EB"
"5126","213557","BOULEVARD SE","ATLANTA AVE",33.730091,-84.368293,"9","SB/WB"
"5127","213558","JACKSON ST","HIGHLAND AVE",33.761239,-84.374214,"899","NB/EB"
"5128","213559","PARKWAY DR","HIGHLAND AVE",33.761463,-84.374301,"899","SB/WB"
"5129","213560","PARKWAY DR","RALPH MCGILL BLVD",33.763459,-84.373824,"899","NB/EB"
"5130","213561","PARKWAY DR","RALPH MCGILL BLVD",33.763414,-84.373944,"899","SB/WB"
"5131","213562","GLEN IRIS DR","ANGIER AVE",33.765986,-84.367715,"899","NB/EB"
"5132","213563","GLEN IRIS DR","ANGIER AVE",33.766084,-84.367791,"899","SB/WB"
"5133","213564","GLEN IRIS DR","DALLAS ST",33.767964,-84.367792,"899","SB/WB"
"5134","213565","GLEN IRIS DR","WINTON TER",33.768733,-84.367695,"899","NB/EB"
